id,profile_uuid,protocol_action,protocol_bean_name,consent_supported
30061,63da59e3-2acc-4487-a427-b75039d5399e,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30062,63da59e3-2acc-4487-a427-b75039d5399e,DELETE_CONSENT,hbciDeleteConsent,false
30063,63da59e3-2acc-4487-a427-b75039d5399e,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30072,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,LIST_ACCOUNTS,hbciListAccounts,false
30073,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,LIST_TRANSACTIONS,hbciListTransactions,false
30074,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,AUTHORIZATION,,false
30075,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30076,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30077,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30078,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,DELETE_CONSENT,hbciDeleteConsent,false
30079,b1d0adbb-0e4c-43a5-9660-4d858a462c4f,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30088,7e17edec-6867-479a-94dc-88f979248777,LIST_ACCOUNTS,hbciListAccounts,false
30089,7e17edec-6867-479a-94dc-88f979248777,LIST_TRANSACTIONS,hbciListTransactions,false
30090,7e17edec-6867-479a-94dc-88f979248777,AUTHORIZATION,,false
30091,7e17edec-6867-479a-94dc-88f979248777,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30092,7e17edec-6867-479a-94dc-88f979248777,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30093,7e17edec-6867-479a-94dc-88f979248777,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30094,7e17edec-6867-479a-94dc-88f979248777,DELETE_CONSENT,hbciDeleteConsent,false
30095,7e17edec-6867-479a-94dc-88f979248777,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30104,4b008bb3-214b-4034-ade4-c39ba5f07a30,LIST_ACCOUNTS,hbciListAccounts,false
30105,4b008bb3-214b-4034-ade4-c39ba5f07a30,LIST_TRANSACTIONS,hbciListTransactions,false
30106,4b008bb3-214b-4034-ade4-c39ba5f07a30,AUTHORIZATION,,false
30107,4b008bb3-214b-4034-ade4-c39ba5f07a30,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30108,4b008bb3-214b-4034-ade4-c39ba5f07a30,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30109,4b008bb3-214b-4034-ade4-c39ba5f07a30,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30110,4b008bb3-214b-4034-ade4-c39ba5f07a30,DELETE_CONSENT,hbciDeleteConsent,false
30111,4b008bb3-214b-4034-ade4-c39ba5f07a30,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30120,fb7e1b11-7080-4006-8811-0a5703e2e312,LIST_ACCOUNTS,hbciListAccounts,false
30121,fb7e1b11-7080-4006-8811-0a5703e2e312,LIST_TRANSACTIONS,hbciListTransactions,false
30122,fb7e1b11-7080-4006-8811-0a5703e2e312,AUTHORIZATION,,false
30123,fb7e1b11-7080-4006-8811-0a5703e2e312,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30124,fb7e1b11-7080-4006-8811-0a5703e2e312,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30125,fb7e1b11-7080-4006-8811-0a5703e2e312,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30126,fb7e1b11-7080-4006-8811-0a5703e2e312,DELETE_CONSENT,hbciDeleteConsent,false
30127,fb7e1b11-7080-4006-8811-0a5703e2e312,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30136,b44cd504-a8e4-4a96-81d8-982a33e26044,LIST_ACCOUNTS,hbciListAccounts,false
30137,b44cd504-a8e4-4a96-81d8-982a33e26044,LIST_TRANSACTIONS,hbciListTransactions,false
30138,b44cd504-a8e4-4a96-81d8-982a33e26044,AUTHORIZATION,,false
30139,b44cd504-a8e4-4a96-81d8-982a33e26044,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30140,b44cd504-a8e4-4a96-81d8-982a33e26044,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30141,b44cd504-a8e4-4a96-81d8-982a33e26044,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30142,b44cd504-a8e4-4a96-81d8-982a33e26044,DELETE_CONSENT,hbciDeleteConsent,false
30143,b44cd504-a8e4-4a96-81d8-982a33e26044,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30152,4d103404-fc7c-426a-962e-2ce4990ca6d1,LIST_ACCOUNTS,hbciListAccounts,false
30153,4d103404-fc7c-426a-962e-2ce4990ca6d1,LIST_TRANSACTIONS,hbciListTransactions,false
30154,4d103404-fc7c-426a-962e-2ce4990ca6d1,AUTHORIZATION,,false
30155,4d103404-fc7c-426a-962e-2ce4990ca6d1,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30156,4d103404-fc7c-426a-962e-2ce4990ca6d1,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30157,4d103404-fc7c-426a-962e-2ce4990ca6d1,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30158,4d103404-fc7c-426a-962e-2ce4990ca6d1,DELETE_CONSENT,hbciDeleteConsent,false
30159,4d103404-fc7c-426a-962e-2ce4990ca6d1,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30168,58348e84-df81-4c30-ac41-83a8291ff015,LIST_ACCOUNTS,hbciListAccounts,false
30169,58348e84-df81-4c30-ac41-83a8291ff015,LIST_TRANSACTIONS,hbciListTransactions,false
30170,58348e84-df81-4c30-ac41-83a8291ff015,AUTHORIZATION,,false
30171,58348e84-df81-4c30-ac41-83a8291ff015,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30172,58348e84-df81-4c30-ac41-83a8291ff015,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30173,58348e84-df81-4c30-ac41-83a8291ff015,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30174,58348e84-df81-4c30-ac41-83a8291ff015,DELETE_CONSENT,hbciDeleteConsent,false
30175,58348e84-df81-4c30-ac41-83a8291ff015,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30184,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,LIST_ACCOUNTS,hbciListAccounts,false
30185,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,LIST_TRANSACTIONS,hbciListTransactions,false
30186,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,AUTHORIZATION,,false
30187,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30188,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30189,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30190,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,DELETE_CONSENT,hbciDeleteConsent,false
30191,d7c51b5f-7a99-4fdb-ab2b-2f1ec1b11f77,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30200,58d12290-556e-4e5b-ba15-55ba5525daf6,LIST_ACCOUNTS,hbciListAccounts,false
30201,58d12290-556e-4e5b-ba15-55ba5525daf6,LIST_TRANSACTIONS,hbciListTransactions,false
30202,58d12290-556e-4e5b-ba15-55ba5525daf6,AUTHORIZATION,,false
30203,58d12290-556e-4e5b-ba15-55ba5525daf6,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30204,58d12290-556e-4e5b-ba15-55ba5525daf6,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30205,58d12290-556e-4e5b-ba15-55ba5525daf6,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30206,58d12290-556e-4e5b-ba15-55ba5525daf6,DELETE_CONSENT,hbciDeleteConsent,false
30207,58d12290-556e-4e5b-ba15-55ba5525daf6,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30216,aee12b7b-de38-48ad-969f-937b60fb9a71,LIST_ACCOUNTS,hbciListAccounts,false
30217,aee12b7b-de38-48ad-969f-937b60fb9a71,LIST_TRANSACTIONS,hbciListTransactions,false
30218,aee12b7b-de38-48ad-969f-937b60fb9a71,AUTHORIZATION,,false
30219,aee12b7b-de38-48ad-969f-937b60fb9a71,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30220,aee12b7b-de38-48ad-969f-937b60fb9a71,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30221,aee12b7b-de38-48ad-969f-937b60fb9a71,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30222,aee12b7b-de38-48ad-969f-937b60fb9a71,DELETE_CONSENT,hbciDeleteConsent,false
30223,aee12b7b-de38-48ad-969f-937b60fb9a71,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30232,4fee254e-dd5b-48e5-85c0-80ed13e759f6,LIST_ACCOUNTS,hbciListAccounts,false
30233,4fee254e-dd5b-48e5-85c0-80ed13e759f6,LIST_TRANSACTIONS,hbciListTransactions,false
30234,4fee254e-dd5b-48e5-85c0-80ed13e759f6,AUTHORIZATION,,false
30235,4fee254e-dd5b-48e5-85c0-80ed13e759f6,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30236,4fee254e-dd5b-48e5-85c0-80ed13e759f6,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30237,4fee254e-dd5b-48e5-85c0-80ed13e759f6,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30238,4fee254e-dd5b-48e5-85c0-80ed13e759f6,DELETE_CONSENT,hbciDeleteConsent,false
30239,4fee254e-dd5b-48e5-85c0-80ed13e759f6,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30248,7d47cf59-af9e-456d-8632-b72c7315901d,LIST_ACCOUNTS,hbciListAccounts,false
30249,7d47cf59-af9e-456d-8632-b72c7315901d,LIST_TRANSACTIONS,hbciListTransactions,false
30250,7d47cf59-af9e-456d-8632-b72c7315901d,AUTHORIZATION,,false
30251,7d47cf59-af9e-456d-8632-b72c7315901d,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30252,7d47cf59-af9e-456d-8632-b72c7315901d,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30253,7d47cf59-af9e-456d-8632-b72c7315901d,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30254,7d47cf59-af9e-456d-8632-b72c7315901d,DELETE_CONSENT,hbciDeleteConsent,false
30255,7d47cf59-af9e-456d-8632-b72c7315901d,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30264,fabe2aac-72c2-4004-9919-1dcc1fd52aba,LIST_ACCOUNTS,hbciListAccounts,false
30265,fabe2aac-72c2-4004-9919-1dcc1fd52aba,LIST_TRANSACTIONS,hbciListTransactions,false
30266,fabe2aac-72c2-4004-9919-1dcc1fd52aba,AUTHORIZATION,,false
30267,fabe2aac-72c2-4004-9919-1dcc1fd52aba,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30268,fabe2aac-72c2-4004-9919-1dcc1fd52aba,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30269,fabe2aac-72c2-4004-9919-1dcc1fd52aba,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30270,fabe2aac-72c2-4004-9919-1dcc1fd52aba,DELETE_CONSENT,hbciDeleteConsent,false
30271,fabe2aac-72c2-4004-9919-1dcc1fd52aba,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30280,8bac4002-3f0f-4e2a-84e2-02c222549fd2,LIST_ACCOUNTS,hbciListAccounts,false
30281,8bac4002-3f0f-4e2a-84e2-02c222549fd2,LIST_TRANSACTIONS,hbciListTransactions,false
30282,8bac4002-3f0f-4e2a-84e2-02c222549fd2,AUTHORIZATION,,false
30283,8bac4002-3f0f-4e2a-84e2-02c222549fd2,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30284,8bac4002-3f0f-4e2a-84e2-02c222549fd2,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30285,8bac4002-3f0f-4e2a-84e2-02c222549fd2,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30286,8bac4002-3f0f-4e2a-84e2-02c222549fd2,DELETE_CONSENT,hbciDeleteConsent,false
30287,8bac4002-3f0f-4e2a-84e2-02c222549fd2,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30296,4094d1f9-638e-40f4-9436-eed8945b0f4d,LIST_ACCOUNTS,hbciListAccounts,false
30297,4094d1f9-638e-40f4-9436-eed8945b0f4d,LIST_TRANSACTIONS,hbciListTransactions,false
30298,4094d1f9-638e-40f4-9436-eed8945b0f4d,AUTHORIZATION,,false
30299,4094d1f9-638e-40f4-9436-eed8945b0f4d,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30300,4094d1f9-638e-40f4-9436-eed8945b0f4d,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30301,4094d1f9-638e-40f4-9436-eed8945b0f4d,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30302,4094d1f9-638e-40f4-9436-eed8945b0f4d,DELETE_CONSENT,hbciDeleteConsent,false
30303,4094d1f9-638e-40f4-9436-eed8945b0f4d,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30312,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,LIST_ACCOUNTS,hbciListAccounts,false
30313,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,LIST_TRANSACTIONS,hbciListTransactions,false
30314,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,AUTHORIZATION,,false
30315,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30316,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30317,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30318,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,DELETE_CONSENT,hbciDeleteConsent,false
30319,a44bfcd7-00ff-41af-9b8f-f3b356c2d780,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30328,d2a0621c-5854-4126-8484-caeed4d11b96,LIST_ACCOUNTS,hbciListAccounts,false
30329,d2a0621c-5854-4126-8484-caeed4d11b96,LIST_TRANSACTIONS,hbciListTransactions,false
30330,d2a0621c-5854-4126-8484-caeed4d11b96,AUTHORIZATION,,false
30331,d2a0621c-5854-4126-8484-caeed4d11b96,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30332,d2a0621c-5854-4126-8484-caeed4d11b96,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30333,d2a0621c-5854-4126-8484-caeed4d11b96,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30334,d2a0621c-5854-4126-8484-caeed4d11b96,DELETE_CONSENT,hbciDeleteConsent,false
30335,d2a0621c-5854-4126-8484-caeed4d11b96,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30344,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,LIST_ACCOUNTS,hbciListAccounts,false
30345,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,LIST_TRANSACTIONS,hbciListTransactions,false
30346,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,AUTHORIZATION,,false
30347,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30348,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30349,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30350,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,DELETE_CONSENT,hbciDeleteConsent,false
30351,3de9a5bb-6a5e-4997-b677-8d2219e6dda8,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30360,f7519f6e-c84e-4174-89c4-5237f3ddcb39,LIST_ACCOUNTS,hbciListAccounts,false
30361,f7519f6e-c84e-4174-89c4-5237f3ddcb39,LIST_TRANSACTIONS,hbciListTransactions,false
30362,f7519f6e-c84e-4174-89c4-5237f3ddcb39,AUTHORIZATION,,false
30363,f7519f6e-c84e-4174-89c4-5237f3ddcb39,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30364,f7519f6e-c84e-4174-89c4-5237f3ddcb39,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30365,f7519f6e-c84e-4174-89c4-5237f3ddcb39,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30366,f7519f6e-c84e-4174-89c4-5237f3ddcb39,DELETE_CONSENT,hbciDeleteConsent,false
30367,f7519f6e-c84e-4174-89c4-5237f3ddcb39,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30376,b54b5c05-6b47-4258-9694-42a623f62579,LIST_ACCOUNTS,hbciListAccounts,false
30377,b54b5c05-6b47-4258-9694-42a623f62579,LIST_TRANSACTIONS,hbciListTransactions,false
30378,b54b5c05-6b47-4258-9694-42a623f62579,AUTHORIZATION,,false
30379,b54b5c05-6b47-4258-9694-42a623f62579,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30380,b54b5c05-6b47-4258-9694-42a623f62579,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30381,b54b5c05-6b47-4258-9694-42a623f62579,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30382,b54b5c05-6b47-4258-9694-42a623f62579,DELETE_CONSENT,hbciDeleteConsent,false
30383,b54b5c05-6b47-4258-9694-42a623f62579,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30392,545718ff-4b3a-4f93-8ea8-2da1d004055a,LIST_ACCOUNTS,hbciListAccounts,false
30393,545718ff-4b3a-4f93-8ea8-2da1d004055a,LIST_TRANSACTIONS,hbciListTransactions,false
30394,545718ff-4b3a-4f93-8ea8-2da1d004055a,AUTHORIZATION,,false
30395,545718ff-4b3a-4f93-8ea8-2da1d004055a,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30396,545718ff-4b3a-4f93-8ea8-2da1d004055a,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30397,545718ff-4b3a-4f93-8ea8-2da1d004055a,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30398,545718ff-4b3a-4f93-8ea8-2da1d004055a,DELETE_CONSENT,hbciDeleteConsent,false
30399,545718ff-4b3a-4f93-8ea8-2da1d004055a,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30408,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,LIST_ACCOUNTS,hbciListAccounts,false
30409,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,LIST_TRANSACTIONS,hbciListTransactions,false
30410,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,AUTHORIZATION,,false
30411,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30412,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30413,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30414,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,DELETE_CONSENT,hbciDeleteConsent,false
30415,0507b7b5-04c2-4ad2-907c-0fbf440d7aa4,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30424,a7f11429-26e6-4b50-8368-1f38122ddf00,LIST_ACCOUNTS,hbciListAccounts,false
30425,a7f11429-26e6-4b50-8368-1f38122ddf00,LIST_TRANSACTIONS,hbciListTransactions,false
30426,a7f11429-26e6-4b50-8368-1f38122ddf00,AUTHORIZATION,,false
30427,a7f11429-26e6-4b50-8368-1f38122ddf00,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30428,a7f11429-26e6-4b50-8368-1f38122ddf00,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30429,a7f11429-26e6-4b50-8368-1f38122ddf00,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30430,a7f11429-26e6-4b50-8368-1f38122ddf00,DELETE_CONSENT,hbciDeleteConsent,false
30431,a7f11429-26e6-4b50-8368-1f38122ddf00,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30440,83dfd91f-4e50-41d1-845b-6b6462d4f53d,LIST_ACCOUNTS,hbciListAccounts,false
30441,83dfd91f-4e50-41d1-845b-6b6462d4f53d,LIST_TRANSACTIONS,hbciListTransactions,false
30442,83dfd91f-4e50-41d1-845b-6b6462d4f53d,AUTHORIZATION,,false
30443,83dfd91f-4e50-41d1-845b-6b6462d4f53d,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30444,83dfd91f-4e50-41d1-845b-6b6462d4f53d,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30445,83dfd91f-4e50-41d1-845b-6b6462d4f53d,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30446,83dfd91f-4e50-41d1-845b-6b6462d4f53d,DELETE_CONSENT,hbciDeleteConsent,false
30447,83dfd91f-4e50-41d1-845b-6b6462d4f53d,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30456,ae3eaa64-5e2d-4c1d-924c-344c4088536e,LIST_ACCOUNTS,hbciListAccounts,false
30457,ae3eaa64-5e2d-4c1d-924c-344c4088536e,LIST_TRANSACTIONS,hbciListTransactions,false
30458,ae3eaa64-5e2d-4c1d-924c-344c4088536e,AUTHORIZATION,,false
30459,ae3eaa64-5e2d-4c1d-924c-344c4088536e,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30460,ae3eaa64-5e2d-4c1d-924c-344c4088536e,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30461,ae3eaa64-5e2d-4c1d-924c-344c4088536e,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30462,ae3eaa64-5e2d-4c1d-924c-344c4088536e,DELETE_CONSENT,hbciDeleteConsent,false
30463,ae3eaa64-5e2d-4c1d-924c-344c4088536e,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30472,8ac86565-6cdd-4307-8978-a73bbc4932dc,LIST_ACCOUNTS,hbciListAccounts,false
30473,8ac86565-6cdd-4307-8978-a73bbc4932dc,LIST_TRANSACTIONS,hbciListTransactions,false
30474,8ac86565-6cdd-4307-8978-a73bbc4932dc,AUTHORIZATION,,false
30475,8ac86565-6cdd-4307-8978-a73bbc4932dc,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30476,8ac86565-6cdd-4307-8978-a73bbc4932dc,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30477,8ac86565-6cdd-4307-8978-a73bbc4932dc,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30478,8ac86565-6cdd-4307-8978-a73bbc4932dc,DELETE_CONSENT,hbciDeleteConsent,false
30479,8ac86565-6cdd-4307-8978-a73bbc4932dc,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30488,06446291-2a8e-426f-bc56-ccd6a4f70c1a,LIST_ACCOUNTS,hbciListAccounts,false
30489,06446291-2a8e-426f-bc56-ccd6a4f70c1a,LIST_TRANSACTIONS,hbciListTransactions,false
30490,06446291-2a8e-426f-bc56-ccd6a4f70c1a,AUTHORIZATION,,false
30491,06446291-2a8e-426f-bc56-ccd6a4f70c1a,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30492,06446291-2a8e-426f-bc56-ccd6a4f70c1a,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30493,06446291-2a8e-426f-bc56-ccd6a4f70c1a,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30494,06446291-2a8e-426f-bc56-ccd6a4f70c1a,DELETE_CONSENT,hbciDeleteConsent,false
30495,06446291-2a8e-426f-bc56-ccd6a4f70c1a,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30504,abc331b0-d214-4451-b2c8-57cabf14c133,LIST_ACCOUNTS,hbciListAccounts,false
30505,abc331b0-d214-4451-b2c8-57cabf14c133,LIST_TRANSACTIONS,hbciListTransactions,false
30506,abc331b0-d214-4451-b2c8-57cabf14c133,AUTHORIZATION,,false
30507,abc331b0-d214-4451-b2c8-57cabf14c133,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30508,abc331b0-d214-4451-b2c8-57cabf14c133,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30509,abc331b0-d214-4451-b2c8-57cabf14c133,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30510,abc331b0-d214-4451-b2c8-57cabf14c133,DELETE_CONSENT,hbciDeleteConsent,false
30511,abc331b0-d214-4451-b2c8-57cabf14c133,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30520,827718d9-5bed-43a3-a12e-32b988e1b115,LIST_ACCOUNTS,hbciListAccounts,false
30521,827718d9-5bed-43a3-a12e-32b988e1b115,LIST_TRANSACTIONS,hbciListTransactions,false
30522,827718d9-5bed-43a3-a12e-32b988e1b115,AUTHORIZATION,,false
30523,827718d9-5bed-43a3-a12e-32b988e1b115,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30524,827718d9-5bed-43a3-a12e-32b988e1b115,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30525,827718d9-5bed-43a3-a12e-32b988e1b115,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30526,827718d9-5bed-43a3-a12e-32b988e1b115,DELETE_CONSENT,hbciDeleteConsent,false
30527,827718d9-5bed-43a3-a12e-32b988e1b115,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30536,56b301f1-c305-4000-acbe-673434b4538c,LIST_ACCOUNTS,hbciListAccounts,false
30537,56b301f1-c305-4000-acbe-673434b4538c,LIST_TRANSACTIONS,hbciListTransactions,false
30538,56b301f1-c305-4000-acbe-673434b4538c,AUTHORIZATION,,false
30539,56b301f1-c305-4000-acbe-673434b4538c,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30540,56b301f1-c305-4000-acbe-673434b4538c,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30541,56b301f1-c305-4000-acbe-673434b4538c,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30542,56b301f1-c305-4000-acbe-673434b4538c,DELETE_CONSENT,hbciDeleteConsent,false
30543,56b301f1-c305-4000-acbe-673434b4538c,GET_CONSENT_STATUS,hbciGetConsentStatus,false
30552,b9307ac8-35bd-4acf-ad97-0fd8f2418dc3,LIST_ACCOUNTS,hbciListAccounts,false
30553,b9307ac8-35bd-4acf-ad97-0fd8f2418dc3,LIST_TRANSACTIONS,hbciListTransactions,false
30554,b9307ac8-35bd-4acf-ad97-0fd8f2418dc3,AUTHORIZATION,,false
30555,b9307ac8-35bd-4acf-ad97-0fd8f2418dc3,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
30556,b9307ac8-35bd-4acf-ad97-0fd8f2418dc3,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
30557,b9307ac8-35bd-4acf-ad97-0fd8f2418dc3,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
30558,b9307ac8-35bd-4acf-ad97-0fd8f2418dc3,DELETE_CONSENT,hbciDeleteConsent,false
